run_id,experiment_id,timestamp,example_id,query,prompt_strategy,top_k,embedding_backend,answer,abstained,answer_word_count,latency_ms,estimated_cost_usd,overall_score,answer_relevance,groundedness,citation_coverage,faithfulness_proxy,hallucination_risk,hit_at_k,reciprocal_rank,context_precision,context_recall,failure_modes,has_errors,has_warnings
8379bbb9-e900-4458-b49d-583b20032158,baseline_k3,2026-03-09T17:28:26.581487,eval_006,Can a customer downgrade from Business to Starter mid-cycle?,baseline,3,tfidf,"Business plan customers also receive a 99.5% uptime SLA. Features include all Business features plus: unlimited seats, 99.9% uptime SLA, dedicated infrastructure (optional), custom data residency, HIPAA BAA availability, 24/7 dedicated support with 1-hour response SLA for critical issues, SSO with SCIM provisioning, and custom integrations. Contact sales@novasaas.io for a quote. Free Trial A 14-day free trial of the Growth plan is available with no credit card required.",False,68,1.53150000005553,0.000551,0.5787,0.1194,0.6231,0.5,0.7401,0.3769,1.0,1.0,0.6667,1.0,none,False,False
f353e03f-c0c2-4af8-9739-d661b0d61c31,baseline_k3,2026-03-09T17:28:26.600551,eval_007,What happens to user data after an account is deleted?,baseline,3,tfidf,"NovaSaaS Data Lifecycle Policy Active Account Data All customer data in active accounts is stored indefinitely until explicitly deleted by the customer or until the account is cancelled. Customers retain full ownership of their data. NovaSaaS does not use customer data for training machine learning models or for advertising purposes. Account Cancellation and Data Deletion Upon account cancellation, NovaSaaS retains all workspace data for 30 days in a soft-deleted state.",False,70,1.493100000516279,0.000539,0.6217,0.3019,0.5942,1.0,0.6279,0.4058,1.0,1.0,0.3333,1.0,none,False,False
5b2ea3ef-14c1-4571-b385-d8a7189dfaf9,baseline_k3,2026-03-09T17:28:26.619866,eval_008,Is NovaSaaS GDPR compliant? What mechanisms are provided for data subject requests?,baseline,3,tfidf,provided in response to legal process or regulatory requests. Right to Erasure (GDPR) EU residents may request erasure of their personal data via the Data Subject Request portal at trust.novasaas.io. Erasure requests are processed within 30 days. Erasure applies to personal data in production systems.,False,45,1.5096000006451504,0.000483,0.5433,0.6829,0.6097,0.0,0.5431,0.3903,1.0,1.0,0.3333,1.0,missing_citation,False,False
d007ce4f-a3f8-4a0f-805b-b513dd9bd427,baseline_k3,2026-03-09T17:28:26.638569,eval_009,A company with 12 employees needs SSO and 99.9% uptime. Which plan should they choose and what will it cost approximately?,baseline,3,tfidf,"Features include all Growth features plus: SSO via SAML 2.0, audit logs, custom roles and permissions, advanced workflow automation, dedicated account manager, and priority phone and chat support with 4-hour response SLA. Business plan customers also receive a 99.5% uptime SLA. Enterprise Plan — Custom pricing The Enterprise plan is designed for organizations with more than 50 users or special compliance requirements. Features include all Business features plus: unlimited seats, 99.9% uptime SLA, dedicated infrastructure (optional), custom data residency, HIPAA BAA availability, 24/7 dedicated support with 1-hour response SLA for critical issues, SSO with SCIM provisioning, and custom integrations.",False,99,1.692699999694014,0.00062,0.6822,0.3721,0.831,0.3333,1.0,0.169,1.0,1.0,1.0,0.6667,none,False,False
f468db45-f3bd-4c8c-aeeb-064fbf3ea19e,baseline_k3,2026-03-09T17:28:26.658171,eval_010,"What are the steps to migrate data from a legacy CRM into NovaSaaS, and what data formats are supported?",baseline,3,tfidf,provided in response to legal process or regulatory requests. Right to Erasure (GDPR) EU residents may request erasure of their personal data via the Data Subject Request portal at trust.novasaas.io. Erasure requests are processed within 30 days. Erasure applies to personal data in production systems.,False,45,1.8913999992946628,0.000488,0.4085,0.4255,0.6019,0.0,0.4791,0.3981,1.0,0.3333,0.3333,0.5,missing_citation,False,False
b931f84f-8485-46b5-8fa9-e6353ba74d96,baseline_k3,2026-03-09T17:28:26.678872,eval_011,"How does NovaSaaS handle API rate limiting, and what should a developer do if they hit the limit?",baseline,3,tfidf,"Compared to native integrations, webhooks offer greater flexibility and can connect NovaSaaS to any HTTP endpoint. However, they require developer configuration including payload parsing, signature verification, and error handling. Webhooks are available on the Growth plan and above. REST API NovaSaaS provides a versioned REST API (current version: v2).",False,49,2.832500000295113,0.00053,0.5143,0.5283,0.4192,0.0,0.5385,0.5808,1.0,1.0,0.6667,1.0,missing_citation,False,False
64ff6e12-c12e-4c5e-87a3-f6bf0d7dd246,baseline_k3,2026-03-09T17:28:26.701542,eval_012,What are the main differences between the Growth and Business plans?,baseline,3,tfidf,"Completed export files are available for download for 7 days before automatic deletion. Custom fields per project: up to 50 on Growth, 200 on Business and Enterprise. List items per project: up to 10,000 on Growth, unlimited on Business and Enterprise. NovaSaaS Pricing Plans Starter Plan — Free The Starter plan is permanently free and supports up to 5 user seats.",False,61,1.625499999136082,0.000481,0.7081,0.5106,0.7667,1.0,0.6432,0.2333,1.0,0.5,0.3333,1.0,none,False,False
e63f84fc-1465-485e-a0f4-98f86433913c,baseline_k3,2026-03-09T17:28:26.720464,eval_013,How does NovaSaaS's webhook system compare to its native integrations in terms of flexibility and setup complexity?,baseline,3,tfidf,"NovaSaaS Integrations Native Integrations NovaSaaS offers 50+ native integrations with popular business tools. One-click integration setup is available for: Slack, Microsoft Teams, Google Workspace, Zoom, Salesforce, HubSpot, Zendesk, Jira, GitHub, GitLab, Figma, Dropbox, Box, Google Drive, OneDrive, Stripe, QuickBooks, and many others. Native integrations include automatic field mapping and do not require developer configuration. Integration management is available at Settings > Integrations.",False,62,1.6089000000647502,0.000535,0.4832,0.3175,0.4314,0.5,0.6184,0.5686,1.0,1.0,0.6667,0.5,none,False,False
17699a6d-7d93-4015-8edb-5deb7893fcfb,baseline_k3,2026-03-09T17:28:26.739938,eval_014,How do I cancel?,baseline,3,tfidf,I cannot answer this question based on the available documentation.,True,10,1.1055000013584504,0.000346,0.7,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.6667,1.0,incorrect_abstention,False,False
5436df22-2c87-4a3d-b875-183152695c07,baseline_k3,2026-03-09T17:28:26.756735,eval_015,Is my data safe?,baseline,3,tfidf,I cannot answer this question based on the available documentation.,True,10,1.182299998617964,0.000408,0.575,0.5,1.0,0.0,1.0,0.0,1.0,0.3333,0.3333,0.5,incorrect_abstention,False,False
65a996c1-417d-489c-b77c-8956963fe42e,baseline_k3,2026-03-09T17:28:26.773129,eval_016,What is the exact datacenter IP address range used by NovaSaaS?,baseline,3,tfidf,"It supports all core resource types and allows clients to request exactly the data they need, reducing over-fetching. Documentation is available at developers.novasaas.io/graphql. Zapier and Make NovaSaaS is available as a Zapier app with 200+ supported triggers and actions. A Make (formerly Integromat) module is also available.",False,47,1.274300000659423,0.000416,0.6163,0.2449,0.8458,1.0,0.5584,0.1542,0.0,0.0,0.0,1.0,overconfident_answer,False,False
cca28727-45fa-40ec-9c4c-40546ab7d544,baseline_k3,2026-03-09T17:28:26.791834,eval_017,What is the personal phone number for NovaSaaS's CEO?,baseline,3,tfidf,"Right to Erasure (GDPR) EU residents may request erasure of their personal data via the Data Subject Request portal at trust.novasaas.io. Erasure applies to personal data in production systems. Data retained in compliance archives for regulatory purposes may be retained beyond the erasure request, as permitted under GDPR Article 17(3)(b). Backup Retention Automated daily backups are retained for 30 days.",False,60,1.5800000001036096,0.000497,0.6182,0.3019,0.792,1.0,0.5982,0.208,0.0,0.0,0.0,1.0,overconfident_answer,False,False
2e937b04-9057-4c37-aa1e-c33b4ce7a4cc,baseline_k3,2026-03-09T17:28:26.811222,eval_018,Can I use NovaSaaS to store classified government data under ITAR regulations?,baseline,3,tfidf,"NovaSaaS Data Lifecycle Policy Active Account Data All customer data in active accounts is stored indefinitely until explicitly deleted by the customer or until the account is cancelled. Customers retain full ownership of their data. NovaSaaS does not use customer data for training machine learning models or for advertising purposes. Account Cancellation and Data Deletion Upon account cancellation, NovaSaaS retains all workspace data for 30 days in a soft-deleted state.",False,70,1.542100000733626,0.00054,0.2456,0.2143,0.5936,0.0,0.5429,0.4064,0.0,0.0,0.0,0.0,weak_retrieval|overconfident_answer,False,False
3d24ca66-9ae0-421d-9abf-fe4aab426a81,baseline_k3,2026-03-09T17:28:26.830163,eval_019,Does NovaSaaS offer a free trial?,baseline,3,tfidf,"NovaSaaS Pricing Plans Starter Plan — Free The Starter plan is permanently free and supports up to 5 user seats. It includes the core project management features, 10 GB of storage, email support with 48-hour response SLA, and access to the NovaSaaS API at 1,000 requests per minute. The Starter plan does not include SSO, advanced analytics, or custom roles. A 14-day free trial of the Growth plan is available with no credit card required.",False,75,1.4817999999650056,0.000535,0.7597,0.3279,0.8143,1.0,0.9052,0.1857,1.0,1.0,0.6667,1.0,none,False,False
0079e584-15a9-48c1-b554-33070c02db77,baseline_k3,2026-03-09T17:28:26.851045,eval_020,What notification channels does NovaSaaS support for alerts and workflows?,baseline,3,tfidf,"at no additional cost for Business and Enterprise customers. Supported source systems for automated migration include Salesforce, HubSpot, Notion, Airtable, and Monday.com. Notification Channels NovaSaaS supports email, Slack, and Microsoft Teams as notification channels for alerts and workflow automations. Webhook endpoints can also be configured as custom notification targets.",False,49,1.509200001237332,0.000491,0.5568,0.5333,0.5924,0.5,0.5199,0.4076,1.0,1.0,0.6667,0.5,none,False,False
46e2ff7d-7f7a-4e01-a811-c8ea155bb3f0,grounded_k5,2026-03-09T17:28:26.873284,eval_001,What is the standard refund window for NovaSaaS subscriptions?,grounded,5,tfidf,"It supports all core resource types and allows clients to request exactly the data they need, reducing over-fetching. Documentation is available at developers.novasaas.io/graphql. Zapier and Make NovaSaaS is available as a Zapier app with 200+ supported triggers and actions. A Make (formerly Integromat) module is also available. [Source: doc_integrations_001_chunk_002]",False,49,1.8595000001369044,0.000694,0.5043,0.2449,0.8274,0.0,0.3847,0.1726,1.0,1.0,0.4,1.0,missing_citation,False,False
48b39bd5-9a29-421c-b024-9a8eeefb1e88,grounded_k5,2026-03-09T17:28:26.894322,eval_002,How many users can be added under the Starter plan?,grounded,5,tfidf,"NovaSaaS Pricing Plans Starter Plan — Free The Starter plan is permanently free and supports up to 5 user seats. It includes the core project management features, 10 GB of storage, email support with 48-hour response SLA, and access to the NovaSaaS API at 1,000 requests per minute. The Starter plan does not include SSO, advanced analytics, or custom roles. Growth Plan — $29/seat/month The Growth plan supports up to 25 user seats. [Source: doc_pricing_001_chunk_000]",False,75,1.9511999998940155,0.000734,0.642,0.1875,0.7881,1.0,0.4746,0.2119,1.0,1.0,0.4,1.0,none,False,False
cb8734ed-7085-45a9-a0e1-871e38fa3a66,grounded_k5,2026-03-09T17:28:26.916376,eval_003,What SSO providers does NovaSaaS support?,grounded,5,tfidf,"NovaSaaS Pricing Plans Starter Plan — Free The Starter plan is permanently free and supports up to 5 user seats. It includes the core project management features, 10 GB of storage, email support with 48-hour response SLA, and access to the NovaSaaS API at 1,000 requests per minute. The Starter plan does not include SSO, advanced analytics, or custom roles. Features include all Starter features plus: 100 GB storage, priority email support with 12-hour response SLA, advanced analytics dashboard, webhook integrations, custom branding, and 10,000 API requests per minute. [Source: doc_pricing_001_chunk_000]",False,91,1.856299999417388,0.000775,0.4838,0.254,0.7963,0.0,0.5392,0.2037,1.0,1.0,0.2,1.0,missing_citation,False,False
d89de3dc-32cd-4f7b-bf38-4abbeba600b1,grounded_k5,2026-03-09T17:28:26.939286,eval_004,What is the maximum file size for attachments in NovaSaaS?,grounded,5,tfidf,HTTP 500 Internal Server Error: NovaSaaS-side error (report to support). Pagination List endpoints return paginated results with a maximum of 100 items per page. Use the cursor parameter for cursor-based pagination (preferred) or page and per_page for offset-based pagination. The response includes next_cursor (or null if last page) and total_count. [Source: doc_api_001_chunk_002],False,52,1.5643999995518243,0.000669,0.5354,0.32,0.8637,0.0,0.4551,0.1363,1.0,1.0,0.4,1.0,missing_citation,False,False
ea4a0484-b99b-4c35-8182-ffdd9d6aa5e5,grounded_k5,2026-03-09T17:28:26.960621,eval_005,What is the uptime SLA for the Enterprise plan?,grounded,5,tfidf,"Features include all Growth features plus: SSO via SAML 2.0, audit logs, custom roles and permissions, advanced workflow automation, dedicated account manager, and priority phone and chat support with 4-hour response SLA. Business plan customers also receive a 99.5% uptime SLA. Enterprise Plan — Custom pricing The Enterprise plan is designed for organizations with more than 50 users or special compliance requirements. Features include all Business features plus: unlimited seats, 99.9% uptime SLA, dedicated infrastructure (optional), custom data residency, HIPAA BAA availability, 24/7 dedicated support with 1-hour response SLA for critical issues, SSO with SCIM provisioning, and custom integrations. [Source: doc_pricing_001_chunk_001]",False,101,1.961300000402844,0.000797,0.5583,0.3684,0.8145,0.0,0.7097,0.1855,1.0,0.5,0.4,1.0,missing_citation,False,False
01238f07-379d-4018-8bc3-e5db18719e71,grounded_k5,2026-03-09T17:28:26.983072,eval_006,Can a customer downgrade from Business to Starter mid-cycle?,grounded,5,tfidf,"NovaSaaS Pricing Plans Starter Plan — Free The Starter plan is permanently free and supports up to 5 user seats. It includes the core project management features, 10 GB of storage, email support with 48-hour response SLA, and access to the NovaSaaS API at 1,000 requests per minute. The Starter plan does not include SSO, advanced analytics, or custom roles. Growth Plan — $29/seat/month The Growth plan supports up to 25 user seats. [Source: doc_pricing_001_chunk_000]",False,75,1.8905999986600364,0.000733,0.5898,0.1231,0.7862,0.5,0.5362,0.2138,1.0,1.0,0.6,1.0,none,False,False
92d44f95-5290-46c1-950d-6a50b462f483,grounded_k5,2026-03-09T17:28:27.005285,eval_007,What happens to user data after an account is deleted?,grounded,5,tfidf,"NovaSaaS Data Lifecycle Policy Active Account Data All customer data in active accounts is stored indefinitely until explicitly deleted by the customer or until the account is cancelled. Customers retain full ownership of their data. NovaSaaS does not use customer data for training machine learning models or for advertising purposes. Account Cancellation and Data Deletion Upon account cancellation, NovaSaaS retains all workspace data for 30 days in a soft-deleted state. [Source: doc_data_policy_001_chunk_000]",False,72,1.8233999999210937,0.00074,0.5758,0.2909,0.5879,1.0,0.4062,0.4121,1.0,1.0,0.2,1.0,none,False,False
d79f19c7-781e-480d-90b7-325621a7402e,grounded_k5,2026-03-09T17:28:27.027087,eval_008,Is NovaSaaS GDPR compliant? What mechanisms are provided for data subject requests?,grounded,5,tfidf,provided in response to legal process or regulatory requests. Right to Erasure (GDPR) EU residents may request erasure of their personal data via the Data Subject Request portal at trust.novasaas.io. Erasure requests are processed within 30 days. Erasure applies to personal data in production systems. [Source: doc_data_policy_001_chunk_001],False,47,1.9185000001016304,0.000692,0.5268,0.6512,0.5987,0.0,0.3684,0.4013,1.0,1.0,0.4,1.0,missing_citation,False,False
e7b7ab2e-112a-4d1d-9317-ea7a265030cf,grounded_k5,2026-03-09T17:28:27.048509,eval_009,A company with 12 employees needs SSO and 99.9% uptime. Which plan should they choose and what will it cost approximately?,grounded,5,tfidf,"Features include all Growth features plus: SSO via SAML 2.0, audit logs, custom roles and permissions, advanced workflow automation, dedicated account manager, and priority phone and chat support with 4-hour response SLA. Business plan customers also receive a 99.5% uptime SLA. Enterprise Plan — Custom pricing The Enterprise plan is designed for organizations with more than 50 users or special compliance requirements. Features include all Business features plus: unlimited seats, 99.9% uptime SLA, dedicated infrastructure (optional), custom data residency, HIPAA BAA availability, 24/7 dedicated support with 1-hour response SLA for critical issues, SSO with SCIM provisioning, and custom integrations. [Source: doc_pricing_001_chunk_001]",False,101,2.002600000196253,0.000793,0.6646,0.3636,0.8128,0.3333,0.687,0.1872,1.0,1.0,0.8,1.0,none,False,False
ac026da3-ee51-43aa-a570-15b029df40a7,grounded_k5,2026-03-09T17:28:27.072122,eval_010,"What are the steps to migrate data from a legacy CRM into NovaSaaS, and what data formats are supported?",grounded,5,tfidf,"It supports all core resource types and allows clients to request exactly the data they need, reducing over-fetching. Documentation is available at developers.novasaas.io/graphql. Zapier and Make NovaSaaS is available as a Zapier app with 200+ supported triggers and actions. A Make (formerly Integromat) module is also available. [Source: doc_integrations_001_chunk_002]",False,49,1.589100000273902,0.0007,0.6415,0.5385,0.8288,0.5,0.4164,0.1712,1.0,0.3333,0.4,1.0,none,False,False
1219361a-843c-4806-8dfd-16a70f4ffaff,grounded_k5,2026-03-09T17:28:27.093612,eval_011,"How does NovaSaaS handle API rate limiting, and what should a developer do if they hit the limit?",grounded,5,tfidf,Too Many Requests: rate limit exceeded. HTTP 500 Internal Server Error: NovaSaaS-side error (report to support). Pagination List endpoints return paginated results with a maximum of 100 items per page. Use the cursor parameter for cursor-based pagination (preferred) or page and per_page for offset-based pagination. [Source: doc_api_001_chunk_002],False,47,1.9334999997226987,0.000696,0.735,0.4364,0.8614,1.0,0.4233,0.1386,1.0,1.0,0.6,1.0,none,False,False
0f0bfcc4-feb1-436b-ad5e-b9e39f5fc303,grounded_k5,2026-03-09T17:28:27.116429,eval_012,What are the main differences between the Growth and Business plans?,grounded,5,tfidf,"Completed export files are available for download for 7 days before automatic deletion. Custom fields per project: up to 50 on Growth, 200 on Business and Enterprise. List items per project: up to 10,000 on Growth, unlimited on Business and Enterprise. NovaSaaS Pricing Plans Starter Plan — Free The Starter plan is permanently free and supports up to 5 user seats. [Source: doc_storage_001_chunk_001], [Source: doc_pricing_001_chunk_000]",False,65,2.069699999992736,0.000727,0.6582,0.48,0.628,1.0,0.452,0.372,1.0,0.5,0.4,1.0,none,False,False
3b1816f9-fb1a-41b4-9270-b03806503adc,grounded_k5,2026-03-09T17:28:27.140364,eval_013,How does NovaSaaS's webhook system compare to its native integrations in terms of flexibility and setup complexity?,grounded,5,tfidf,"NovaSaaS Integrations Native Integrations NovaSaaS offers 50+ native integrations with popular business tools. One-click integration setup is available for: Slack, Microsoft Teams, Google Workspace, Zoom, Salesforce, HubSpot, Zendesk, Jira, GitHub, GitLab, Figma, Dropbox, Box, Google Drive, OneDrive, Stripe, QuickBooks, and many others. Native integrations include automatic field mapping and do not require developer configuration. Integration management is available at Settings > Integrations. [Source: doc_integrations_001_chunk_000]",False,64,2.062600000499515,0.000729,0.4212,0.3077,0.4239,0.5,0.4364,0.5761,1.0,1.0,0.4,0.5,none,False,False
cb424524-db4d-469a-be1a-f434862107ef,grounded_k5,2026-03-09T17:28:27.164526,eval_014,How do I cancel?,grounded,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.5062000002217246,0.000612,0.66,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.4,1.0,incorrect_abstention,False,False
368c1459-bcc2-432b-ac98-adeb8225edf8,grounded_k5,2026-03-09T17:28:27.184252,eval_015,Is my data safe?,grounded,5,tfidf,I cannot answer this question based on the available documentation.,True,10,1.4864999993733363,0.000612,0.585,0.5,1.0,0.0,1.0,0.0,1.0,0.3333,0.4,0.5,incorrect_abstention,False,False
6a6789e2-9c31-43bf-9b2b-30343a99543d,grounded_k5,2026-03-09T17:28:27.202652,eval_016,What is the exact datacenter IP address range used by NovaSaaS?,grounded,5,tfidf,"It supports all core resource types and allows clients to request exactly the data they need, reducing over-fetching. Documentation is available at developers.novasaas.io/graphql. Zapier and Make NovaSaaS is available as a Zapier app with 200+ supported triggers and actions. A Make (formerly Integromat) module is also available. [Source: doc_integrations_001_chunk_002]",False,49,1.6310999999404885,0.000695,0.5931,0.2353,0.8289,1.0,0.3879,0.1711,0.0,0.0,0.0,1.0,overconfident_answer,False,False
2a2a6dac-6867-4f81-8c57-0c81d2764214,grounded_k5,2026-03-09T17:28:27.225170,eval_017,What is the personal phone number for NovaSaaS's CEO?,grounded,5,tfidf,"Right to Erasure (GDPR) EU residents may request erasure of their personal data via the Data Subject Request portal at trust.novasaas.io. Erasure applies to personal data in production systems. Data retained in compliance archives for regulatory purposes may be retained beyond the erasure request, as permitted under GDPR Article 17(3)(b). Backup Retention Automated daily backups are retained for 30 days. [Source: doc_data_policy_001_chunk_001]",False,62,2.205400000093505,0.00072,0.5957,0.2909,0.7843,1.0,0.4144,0.2157,0.0,0.0,0.0,1.0,overconfident_answer,False,False
bed32987-b42e-4adc-a910-16123dfa4590,grounded_k5,2026-03-09T17:28:27.249124,eval_018,Can I use NovaSaaS to store classified government data under ITAR regulations?,grounded,5,tfidf,"HTTP 500 Internal Server Error: NovaSaaS-side error (report to support). Use the cursor parameter for cursor-based pagination (preferred) or page and per_page for offset-based pagination. NovaSaaS Data Lifecycle Policy Active Account Data All customer data in active accounts is stored indefinitely until explicitly deleted by the customer or until the account is cancelled. Customers retain full ownership of their data. [Source: doc_api_001_chunk_002], [Source: doc_data_policy_001_chunk_000]",False,64,1.8409000003885008,0.000726,0.2177,0.2807,0.4838,0.0,0.4066,0.5162,0.0,0.0,0.0,0.0,weak_retrieval|overconfident_answer,False,False
05660638-fdfb-4978-8eb7-5f4c8d475d3b,grounded_k5,2026-03-09T17:28:27.271832,eval_019,Does NovaSaaS offer a free trial?,grounded,5,tfidf,"NovaSaaS Pricing Plans Starter Plan — Free The Starter plan is permanently free and supports up to 5 user seats. It includes the core project management features, 10 GB of storage, email support with 48-hour response SLA, and access to the NovaSaaS API at 1,000 requests per minute. The Starter plan does not include SSO, advanced analytics, or custom roles. A 14-day free trial of the Growth plan is available with no credit card required. [Source: doc_pricing_001_chunk_000]",False,77,1.7483999999967637,0.000747,0.679,0.3175,0.801,1.0,0.5526,0.199,1.0,1.0,0.4,1.0,none,False,False
999a9ff6-070e-4940-b51d-38c424c3aa00,grounded_k5,2026-03-09T17:28:27.296032,eval_020,What notification channels does NovaSaaS support for alerts and workflows?,grounded,5,tfidf,"It supports all core resource types and allows clients to request exactly the data they need, reducing over-fetching. Documentation is available at developers.novasaas.io/graphql. Zapier and Make NovaSaaS is available as a Zapier app with 200+ supported triggers and actions. These low-code integration platforms are recommended for non-developers who need custom automation workflows. [Source: doc_integrations_001_chunk_002]",False,54,1.5674000005674316,0.000684,0.6349,0.2759,0.8666,0.5,0.4811,0.1334,1.0,1.0,0.6,1.0,none,False,False
7a6b736d-678e-4f4e-802e-e2ffa254dcdd,grounded_k3,2026-03-09T17:28:27.321292,eval_001,What is the standard refund window for NovaSaaS subscriptions?,grounded,3,tfidf,NovaSaaS Billing & Subscription Management Overview NovaSaaS uses a seat-based monthly or annual billing model. Annual subscriptions receive a 20% discount compared to monthly rates. Refund Policy NovaSaaS offers a 30-day money-back guarantee for all subscription plans. Refund requests must be submitted through the billing portal within 30 days of the original charge. [Source: doc_billing_001_chunk_000],False,55,1.917699999467004,0.000543,0.7307,0.4082,0.7564,1.0,0.5996,0.2436,1.0,1.0,0.6667,1.0,none,False,False
22db22c6-9e8c-47ea-b9e1-9da60f4d8cdf,grounded_k3,2026-03-09T17:28:27.343385,eval_002,How many users can be added under the Starter plan?,grounded,3,tfidf,"NovaSaaS Pricing Plans Starter Plan — Free The Starter plan is permanently free and supports up to 5 user seats. It includes the core project management features, 10 GB of storage, email support with 48-hour response SLA, and access to the NovaSaaS API at 1,000 requests per minute. The Starter plan does not include SSO, advanced analytics, or custom roles. Growth Plan — $29/seat/month The Growth plan supports up to 25 user seats. [Source: doc_pricing_001_chunk_000]",False,75,1.756700001351419,0.0006,0.7121,0.1875,0.7964,1.0,0.7549,0.2036,1.0,1.0,0.6667,1.0,none,False,False
dcf8358a-19cc-4257-bcb6-e3580ff8b0bf,grounded_k3,2026-03-09T17:28:27.365032,eval_003,What SSO providers does NovaSaaS support?,grounded,3,tfidf,"NovaSaaS Pricing Plans Starter Plan — Free The Starter plan is permanently free and supports up to 5 user seats. It includes the core project management features, 10 GB of storage, email support with 48-hour response SLA, and access to the NovaSaaS API at 1,000 requests per minute. The Starter plan does not include SSO, advanced analytics, or custom roles. Features include all Starter features plus: 100 GB storage, priority email support with 12-hour response SLA, advanced analytics dashboard, webhook integrations, custom branding, and 10,000 API requests per minute. [Source: doc_pricing_001_chunk_000]",False,91,1.62820000150532,0.00063,0.533,0.254,0.8062,0.0,0.8066,0.1938,1.0,1.0,0.3333,1.0,missing_citation,False,False
9cef01cb-ab55-484a-8192-9b018f94eb02,grounded_k3,2026-03-09T17:28:27.387428,eval_004,What is the maximum file size for attachments in NovaSaaS?,grounded,3,tfidf,HTTP 500 Internal Server Error: NovaSaaS-side error (report to support). Pagination List endpoints return paginated results with a maximum of 100 items per page. Use the cursor parameter for cursor-based pagination (preferred) or page and per_page for offset-based pagination. The response includes next_cursor (or null if last page) and total_count. [Source: doc_api_001_chunk_002],False,52,1.2389000003167894,0.000402,0.6147,0.32,0.8741,0.0,0.8212,0.1259,1.0,1.0,0.6667,1.0,missing_citation,False,False
aced635b-fb6d-445c-a18a-a3e4bc97ef44,grounded_k3,2026-03-09T17:28:27.407898,eval_005,What is the uptime SLA for the Enterprise plan?,grounded,3,tfidf,"Features include all Growth features plus: SSO via SAML 2.0, audit logs, custom roles and permissions, advanced workflow automation, dedicated account manager, and priority phone and chat support with 4-hour response SLA. Business plan customers also receive a 99.5% uptime SLA. Enterprise Plan — Custom pricing The Enterprise plan is designed for organizations with more than 50 users or special compliance requirements. Features include all Business features plus: unlimited seats, 99.9% uptime SLA, dedicated infrastructure (optional), custom data residency, HIPAA BAA availability, 24/7 dedicated support with 1-hour response SLA for critical issues, SSO with SCIM provisioning, and custom integrations. [Source: doc_pricing_001_chunk_001]",False,101,1.830100000006496,0.00061,0.6289,0.3684,0.8208,0.0,1.0,0.1792,1.0,0.5,0.6667,1.0,missing_citation,False,False
aa24be6c-cfd5-46b9-800f-3bfeab460e2a,grounded_k3,2026-03-09T17:28:27.430777,eval_006,Can a customer downgrade from Business to Starter mid-cycle?,grounded,3,tfidf,"Business plan customers also receive a 99.5% uptime SLA. Features include all Business features plus: unlimited seats, 99.9% uptime SLA, dedicated infrastructure (optional), custom data residency, HIPAA BAA availability, 24/7 dedicated support with 1-hour response SLA for critical issues, SSO with SCIM provisioning, and custom integrations. Contact sales@novasaas.io for a quote. Free Trial A 14-day free trial of the Growth plan is available with no credit card required. [Source: doc_pricing_001_chunk_001]",False,70,1.697800000329153,0.00059,0.5769,0.1159,0.621,0.5,0.7349,0.379,1.0,1.0,0.6667,1.0,none,False,False
f40b0c2d-62af-4afe-a816-33a723daaf75,grounded_k3,2026-03-09T17:28:27.459046,eval_007,What happens to user data after an account is deleted?,grounded,3,tfidf,"NovaSaaS Data Lifecycle Policy Active Account Data All customer data in active accounts is stored indefinitely until explicitly deleted by the customer or until the account is cancelled. Customers retain full ownership of their data. NovaSaaS does not use customer data for training machine learning models or for advertising purposes. Account Cancellation and Data Deletion Upon account cancellation, NovaSaaS retains all workspace data for 30 days in a soft-deleted state. [Source: doc_data_policy_001_chunk_000]",False,72,2.719699999943259,0.000578,0.6186,0.2909,0.5925,1.0,0.6231,0.4075,1.0,1.0,0.3333,1.0,none,False,False
399c92d3-22cc-4648-bec1-290040872ddd,grounded_k3,2026-03-09T17:28:27.484818,eval_008,Is NovaSaaS GDPR compliant? What mechanisms are provided for data subject requests?,grounded,3,tfidf,provided in response to legal process or regulatory requests. Right to Erasure (GDPR) EU residents may request erasure of their personal data via the Data Subject Request portal at trust.novasaas.io. Erasure requests are processed within 30 days. Erasure applies to personal data in production systems. [Source: doc_data_policy_001_chunk_001],False,47,1.6133999997691717,0.000523,0.5359,0.6512,0.6072,0.0,0.5385,0.3928,1.0,1.0,0.3333,1.0,missing_citation,False,False
c4074769-f5bc-49fa-bad8-4e2955cdbdcc,grounded_k3,2026-03-09T17:28:27.507650,eval_009,A company with 12 employees needs SSO and 99.9% uptime. Which plan should they choose and what will it cost approximately?,grounded,3,tfidf,"Features include all Growth features plus: SSO via SAML 2.0, audit logs, custom roles and permissions, advanced workflow automation, dedicated account manager, and priority phone and chat support with 4-hour response SLA. Business plan customers also receive a 99.5% uptime SLA. Enterprise Plan — Custom pricing The Enterprise plan is designed for organizations with more than 50 users or special compliance requirements. Features include all Business features plus: unlimited seats, 99.9% uptime SLA, dedicated infrastructure (optional), custom data residency, HIPAA BAA availability, 24/7 dedicated support with 1-hour response SLA for critical issues, SSO with SCIM provisioning, and custom integrations. [Source: doc_pricing_001_chunk_001]",False,101,1.9726999998965769,0.00066,0.6797,0.3636,0.8281,0.3333,1.0,0.1719,1.0,1.0,1.0,0.6667,none,False,False
